"","sample.size","estimate","estimator","subset","simulation"
"5848","3000",0.721227089085992,"t-learner","minimal.set","B"
"5849","3000",0.747237052385294,"aipw","minimal.set","B"
"5850","3000",0.732536470493245,"tmle","minimal.set","B"
"5851","3000",0.784804856998937,"causal.forest","all.covariates.wrong","C"
"5852","3000",-0.218269641270781,"ipw","all.covariates.wrong","C"
"5853","3000",-0.280239424286389,"t-learner","all.covariates.wrong","C"
"5854","3000",-0.269207718996607,"aipw","all.covariates.wrong","C"
"5855","3000",0.997862763020675,"tmle","all.covariates.wrong","C"
"5856","3000",0.805384735695975,"causal.forest","all.covariates.correct","C"
"5857","3000",-0.146944931266141,"ipw","all.covariates.correct","C"
"5858","3000",-0.269575526988528,"t-learner","all.covariates.correct","C"
"5859","3000",-0.19202985482678,"aipw","all.covariates.correct","C"
"5860","3000",0.929339552236428,"tmle","all.covariates.correct","C"
"5861","3000",NA,"causal.forest","minimal.set","C"
"5862","3000",NA,"ipw","minimal.set","C"
"5863","3000",-0.285712430714753,"t-learner","minimal.set","C"
"5864","3000",NA,"aipw","minimal.set","C"
"5865","3000",0.948593458876202,"tmle","minimal.set","C"
"5866","3000",0.250136267747982,"causal.forest","all.covariates.wrong","D"
"5867","3000",1.0448987288638,"ipw","all.covariates.wrong","D"
"5868","3000",0.625481676302785,"t-learner","all.covariates.wrong","D"
"5869","3000",0.55428159298818,"aipw","all.covariates.wrong","D"
"5870","3000",0.174664037297206,"tmle","all.covariates.wrong","D"
"5871","3000",0.246378255879085,"causal.forest","all.covariates.correct","D"
"5872","3000",1.14629247569828,"ipw","all.covariates.correct","D"
"5873","3000",0.621666192063959,"t-learner","all.covariates.correct","D"
"5874","3000",0.653285501326857,"aipw","all.covariates.correct","D"
"5875","3000",0.180439398236317,"tmle","all.covariates.correct","D"
"5876","3000",0.175950146714918,"causal.forest","minimal.set","D"
"5877","3000",NA,"ipw","minimal.set","D"
"5878","3000",0.614063803546484,"t-learner","minimal.set","D"
"5879","3000",NA,"aipw","minimal.set","D"
"5880","3000",0.174286515187496,"tmle","minimal.set","D"
"5881","3000",0.49755050926079,"causal.forest","all.covariates.wrong","A"
"5882","3000",1.45805007924328,"ipw","all.covariates.wrong","A"
"5883","3000",0.774550677469203,"t-learner","all.covariates.wrong","A"
"5884","3000",0.773877014035919,"aipw","all.covariates.wrong","A"
"5885","3000",0.512388339297062,"tmle","all.covariates.wrong","A"
"5886","3000",0.489929103398288,"causal.forest","all.covariates.correct","A"
"5887","3000",1.29378148054947,"ipw","all.covariates.correct","A"
"5888","3000",0.769841096233317,"t-learner","all.covariates.correct","A"
"5889","3000",0.76520184479167,"aipw","all.covariates.correct","A"
"5890","3000",0.530518514219861,"tmle","all.covariates.correct","A"
"5891","3000",0.488062348857816,"causal.forest","minimal.set","A"
"5892","3000",NA,"ipw","minimal.set","A"
"5893","3000",0.780278679521648,"t-learner","minimal.set","A"
"5894","3000",NA,"aipw","minimal.set","A"
"5895","3000",0.524880996450481,"tmle","minimal.set","A"
"5896","3000",0.741167317138372,"causal.forest","all.covariates.wrong","B"
"5897","3000",0.759700963123445,"ipw","all.covariates.wrong","B"
"5898","3000",0.761630176585869,"t-learner","all.covariates.wrong","B"
"5899","3000",0.718792374578896,"aipw","all.covariates.wrong","B"
"5900","3000",0.777879884475865,"tmle","all.covariates.wrong","B"
"5901","3000",0.743720036472819,"causal.forest","all.covariates.correct","B"
"5902","3000",0.768399669914411,"ipw","all.covariates.correct","B"
"5903","3000",0.765458424370874,"t-learner","all.covariates.correct","B"
"5904","3000",0.711524553239382,"aipw","all.covariates.correct","B"
"5905","3000",0.773752711974919,"tmle","all.covariates.correct","B"
"5906","3000",0.771373997967947,"causal.forest","minimal.set","B"
"5907","3000",0.775695519945787,"ipw","minimal.set","B"
"5908","3000",0.759746320233352,"t-learner","minimal.set","B"
"5909","3000",0.738018427768209,"aipw","minimal.set","B"
"5910","3000",0.769367408245328,"tmle","minimal.set","B"
"5911","3000",0.770979582814252,"causal.forest","all.covariates.wrong","C"
"5912","3000",-0.483624139791238,"ipw","all.covariates.wrong","C"
"5913","3000",-0.35649115377778,"t-learner","all.covariates.wrong","C"
"5914","3000",-0.409796243614467,"aipw","all.covariates.wrong","C"
"5915","3000",0.963873768583986,"tmle","all.covariates.wrong","C"
"5916","3000",0.834244842904907,"causal.forest","all.covariates.correct","C"
"5917","3000",-0.529493460783607,"ipw","all.covariates.correct","C"
"5918","3000",-0.365533808256082,"t-learner","all.covariates.correct","C"
"5919","3000",-0.422646142732738,"aipw","all.covariates.correct","C"
"5920","3000",0.946639653200202,"tmle","all.covariates.correct","C"
"5921","3000",NA,"causal.forest","minimal.set","C"
"5922","3000",-Inf,"ipw","minimal.set","C"
"5923","3000",-0.342602106576551,"t-learner","minimal.set","C"
"5924","3000",NA,"aipw","minimal.set","C"
"5925","3000",0.979124895926887,"tmle","minimal.set","C"
"5926","3000",0.259501265209472,"causal.forest","all.covariates.wrong","D"
"5927","3000",1.14159574090581,"ipw","all.covariates.wrong","D"
"5928","3000",0.620657667447326,"t-learner","all.covariates.wrong","D"
"5929","3000",0.42444883128354,"aipw","all.covariates.wrong","D"
"5930","3000",0.161868608961903,"tmle","all.covariates.wrong","D"
"5931","3000",0.232405666118682,"causal.forest","all.covariates.correct","D"
"5932","3000",1.38546755973987,"ipw","all.covariates.correct","D"
"5933","3000",0.612471214615788,"t-learner","all.covariates.correct","D"
"5934","3000",0.412409512027893,"aipw","all.covariates.correct","D"
"5935","3000",0.200222639384227,"tmle","all.covariates.correct","D"
"5936","3000",0.156117473834629,"causal.forest","minimal.set","D"
"5937","3000",NA,"ipw","minimal.set","D"
"5938","3000",0.617907077554288,"t-learner","minimal.set","D"
"5939","3000",NA,"aipw","minimal.set","D"
"5940","3000",0.199643997151721,"tmle","minimal.set","D"
"5941","3000",0.540736732238631,"causal.forest","all.covariates.wrong","A"
"5942","3000",1.30689731143566,"ipw","all.covariates.wrong","A"
"5943","3000",0.803921082695952,"t-learner","all.covariates.wrong","A"
"5944","3000",0.805971007430225,"aipw","all.covariates.wrong","A"
"5945","3000",0.546870135324117,"tmle","all.covariates.wrong","A"
"5946","3000",0.528499244139194,"causal.forest","all.covariates.correct","A"
"5947","3000",1.40383038497522,"ipw","all.covariates.correct","A"
"5948","3000",0.805102323184289,"t-learner","all.covariates.correct","A"
"5949","3000",0.804565325980916,"aipw","all.covariates.correct","A"
"5950","3000",0.553266201349724,"tmle","all.covariates.correct","A"
"5951","3000",0.511816890807595,"causal.forest","minimal.set","A"
"5952","3000",2.06048042383433,"ipw","minimal.set","A"
"5953","3000",0.813672152977031,"t-learner","minimal.set","A"
"5954","3000",0.87389974676889,"aipw","minimal.set","A"
"5955","3000",0.549045937989604,"tmle","minimal.set","A"
"5956","3000",0.803282590806661,"causal.forest","all.covariates.wrong","B"
"5957","3000",0.855006152613189,"ipw","all.covariates.wrong","B"
"5958","3000",0.861249369269943,"t-learner","all.covariates.wrong","B"
"5959","3000",0.84534385885031,"aipw","all.covariates.wrong","B"
"5960","3000",0.816169121554889,"tmle","all.covariates.wrong","B"
"5961","3000",0.822149934499629,"causal.forest","all.covariates.correct","B"
"5962","3000",0.858012085192162,"ipw","all.covariates.correct","B"
"5963","3000",0.860505125781125,"t-learner","all.covariates.correct","B"
"5964","3000",0.846921797746852,"aipw","all.covariates.correct","B"
"5965","3000",0.819050570957076,"tmle","all.covariates.correct","B"
"5966","3000",0.854556535428833,"causal.forest","minimal.set","B"
"5967","3000",0.866162775969522,"ipw","minimal.set","B"
"5968","3000",0.857584240673888,"t-learner","minimal.set","B"
"5969","3000",0.855099563044304,"aipw","minimal.set","B"
"5970","3000",0.847157369259613,"tmle","minimal.set","B"
"5971","3000",0.803259230110423,"causal.forest","all.covariates.wrong","C"
"5972","3000",-0.383653675056156,"ipw","all.covariates.wrong","C"
"5973","3000",-0.293041293546495,"t-learner","all.covariates.wrong","C"
"5974","3000",-0.354365662233413,"aipw","all.covariates.wrong","C"
"5975","3000",0.962071594068262,"tmle","all.covariates.wrong","C"
"5976","3000",0.824593246200836,"causal.forest","all.covariates.correct","C"
"5977","3000",-0.222093498015396,"ipw","all.covariates.correct","C"
"5978","3000",-0.303600276456327,"t-learner","all.covariates.correct","C"
"5979","3000",-0.287525909127093,"aipw","all.covariates.correct","C"
"5980","3000",0.950415968010677,"tmle","all.covariates.correct","C"
"5981","3000",NA,"causal.forest","minimal.set","C"
"5982","3000",-0.622581209894448,"ipw","minimal.set","C"
"5983","3000",-0.288901473177188,"t-learner","minimal.set","C"
"5984","3000",-0.697808029315659,"aipw","minimal.set","C"
"5985","3000",0.969411883103806,"tmle","minimal.set","C"
"5986","3000",0.196763585838555,"causal.forest","all.covariates.wrong","D"
"5987","3000",NA,"ipw","all.covariates.wrong","D"
"5988","3000",0.581066658528007,"t-learner","all.covariates.wrong","D"
"5989","3000",NA,"aipw","all.covariates.wrong","D"
"5990","3000",0.117943287380729,"tmle","all.covariates.wrong","D"
"5991","3000",0.194150415001767,"causal.forest","all.covariates.correct","D"
"5992","3000",NA,"ipw","all.covariates.correct","D"
"5993","3000",0.590967211704253,"t-learner","all.covariates.correct","D"
"5994","3000",NA,"aipw","all.covariates.correct","D"
"5995","3000",0.182570987774522,"tmle","all.covariates.correct","D"
"5996","3000",0.0993541007071132,"causal.forest","minimal.set","D"
"5997","3000",NA,"ipw","minimal.set","D"
"5998","3000",0.569000043199876,"t-learner","minimal.set","D"
"5999","3000",NA,"aipw","minimal.set","D"
"6000","3000",0.153359793170642,"tmle","minimal.set","D"
"6001","3000",0.516395143154582,"causal.forest","all.covariates.wrong","A"
"6002","3000",1.44610902135876,"ipw","all.covariates.wrong","A"
"6003","3000",0.811108199253969,"t-learner","all.covariates.wrong","A"
"6004","3000",0.78996399901525,"aipw","all.covariates.wrong","A"
"6005","3000",0.523656027122644,"tmle","all.covariates.wrong","A"
"6006","3000",0.505583319540943,"causal.forest","all.covariates.correct","A"
"6007","3000",1.38316845748063,"ipw","all.covariates.correct","A"
"6008","3000",0.806638880271449,"t-learner","all.covariates.correct","A"
"6009","3000",0.797276843783709,"aipw","all.covariates.correct","A"
"6010","3000",0.55551168712981,"tmle","all.covariates.correct","A"
"6011","3000",0.482170711085459,"causal.forest","minimal.set","A"
"6012","3000",Inf,"ipw","minimal.set","A"
"6013","3000",0.804396413690756,"t-learner","minimal.set","A"
"6014","3000",Inf,"aipw","minimal.set","A"
"6015","3000",0.539688137191814,"tmle","minimal.set","A"
"6016","3000",0.739441350986121,"causal.forest","all.covariates.wrong","B"
"6017","3000",0.651777169859961,"ipw","all.covariates.wrong","B"
"6018","3000",0.671792777803371,"t-learner","all.covariates.wrong","B"
"6019","3000",0.619449156307688,"aipw","all.covariates.wrong","B"
"6020","3000",0.720909217038459,"tmle","all.covariates.wrong","B"
"6021","3000",0.736179718800915,"causal.forest","all.covariates.correct","B"
"6022","3000",0.671885284859829,"ipw","all.covariates.correct","B"
"6023","3000",0.673736372377574,"t-learner","all.covariates.correct","B"
"6024","3000",0.614090445209591,"aipw","all.covariates.correct","B"
"6025","3000",0.722851722934071,"tmle","all.covariates.correct","B"
"6026","3000",0.680613221866655,"causal.forest","minimal.set","B"
"6027","3000",0.666427604522082,"ipw","minimal.set","B"
"6028","3000",0.681383986279595,"t-learner","minimal.set","B"
"6029","3000",0.613756597125866,"aipw","minimal.set","B"
"6030","3000",0.683017475993332,"tmle","minimal.set","B"
"6031","3000",0.784649828485318,"causal.forest","all.covariates.wrong","C"
"6032","3000",-0.238115346694647,"ipw","all.covariates.wrong","C"
"6033","3000",-0.250754235674191,"t-learner","all.covariates.wrong","C"
"6034","3000",-0.240013000351836,"aipw","all.covariates.wrong","C"
"6035","3000",1.00062730371312,"tmle","all.covariates.wrong","C"
"6036","3000",0.865006301470618,"causal.forest","all.covariates.correct","C"
"6037","3000",-0.288458257904847,"ipw","all.covariates.correct","C"
"6038","3000",-0.260514564634664,"t-learner","all.covariates.correct","C"
"6039","3000",-0.220021263892834,"aipw","all.covariates.correct","C"
"6040","3000",1.033242917686,"tmle","all.covariates.correct","C"
"6041","3000",1.09776763485178,"causal.forest","minimal.set","C"
"6042","3000",-0.052764198098241,"ipw","minimal.set","C"
"6043","3000",-0.25314487802592,"t-learner","minimal.set","C"
"6044","3000",-0.166040607178301,"aipw","minimal.set","C"
"6045","3000",1.08015574175968,"tmle","minimal.set","C"
"6046","3000",0.159131143679758,"causal.forest","all.covariates.wrong","D"
"6047","3000",0.873804261389088,"ipw","all.covariates.wrong","D"
"6048","3000",0.486486814630618,"t-learner","all.covariates.wrong","D"
"6049","3000",0.380605698225193,"aipw","all.covariates.wrong","D"
"6050","3000",0.122410543065816,"tmle","all.covariates.wrong","D"
"6051","3000",0.161331305135618,"causal.forest","all.covariates.correct","D"
"6052","3000",0.931184291729605,"ipw","all.covariates.correct","D"
"6053","3000",0.486365459584377,"t-learner","all.covariates.correct","D"
"6054","3000",0.362440125339239,"aipw","all.covariates.correct","D"
"6055","3000",0.136995431093601,"tmle","all.covariates.correct","D"
"6056","3000",0.095745464419256,"causal.forest","minimal.set","D"
"6057","3000",NA,"ipw","minimal.set","D"
"6058","3000",0.540056742686268,"t-learner","minimal.set","D"
"6059","3000",NA,"aipw","minimal.set","D"
"6060","3000",0.138018850359119,"tmle","minimal.set","D"
"6061","3000",0.518460749473738,"causal.forest","all.covariates.wrong","A"
"6062","3000",1.34290997722781,"ipw","all.covariates.wrong","A"
"6063","3000",0.803026117760631,"t-learner","all.covariates.wrong","A"
"6064","3000",0.803223521149906,"aipw","all.covariates.wrong","A"
"6065","3000",0.513584975239161,"tmle","all.covariates.wrong","A"
"6066","3000",0.508842232467473,"causal.forest","all.covariates.correct","A"
"6067","3000",1.39626399882768,"ipw","all.covariates.correct","A"
"6068","3000",0.802183970754379,"t-learner","all.covariates.correct","A"
"6069","3000",0.799860676417627,"aipw","all.covariates.correct","A"
"6070","3000",0.547820955289303,"tmle","all.covariates.correct","A"
"6071","3000",0.511276259001233,"causal.forest","minimal.set","A"
"6072","3000",NA,"ipw","minimal.set","A"
"6073","3000",0.782485623871061,"t-learner","minimal.set","A"
"6074","3000",NA,"aipw","minimal.set","A"
"6075","3000",0.561786865026336,"tmle","minimal.set","A"
"6076","3000",0.790714253620689,"causal.forest","all.covariates.wrong","B"
"6077","3000",0.831106964521655,"ipw","all.covariates.wrong","B"
"6078","3000",0.830157363855956,"t-learner","all.covariates.wrong","B"
"6079","3000",0.812685109424956,"aipw","all.covariates.wrong","B"
"6080","3000",0.815761451301551,"tmle","all.covariates.wrong","B"
"6081","3000",0.788943975214039,"causal.forest","all.covariates.correct","B"
"6082","3000",0.874020809770379,"ipw","all.covariates.correct","B"
"6083","3000",0.827989167231112,"t-learner","all.covariates.correct","B"
"6084","3000",0.834503840633286,"aipw","all.covariates.correct","B"
"6085","3000",0.815811574453708,"tmle","all.covariates.correct","B"
"6086","3000",0.837338045012239,"causal.forest","minimal.set","B"
"6087","3000",0.856512699545562,"ipw","minimal.set","B"
"6088","3000",0.836623829841542,"t-learner","minimal.set","B"
"6089","3000",0.801665587880276,"aipw","minimal.set","B"
"6090","3000",0.844660856122498,"tmle","minimal.set","B"
"6091","3000",NA,"causal.forest","all.covariates.wrong","C"
"6092","3000",-0.563777703273804,"ipw","all.covariates.wrong","C"
"6093","3000",-0.405736596086619,"t-learner","all.covariates.wrong","C"
"6094","3000",-0.500790654912132,"aipw","all.covariates.wrong","C"
"6095","3000",0.919845006505964,"tmle","all.covariates.wrong","C"
"6096","3000",0.770191596941593,"causal.forest","all.covariates.correct","C"
"6097","3000",-0.523501263315409,"ipw","all.covariates.correct","C"
"6098","3000",-0.384544417416835,"t-learner","all.covariates.correct","C"
"6099","3000",-0.428554600104012,"aipw","all.covariates.correct","C"
"6100","3000",0.939448921245667,"tmle","all.covariates.correct","C"
"6101","3000",NA,"causal.forest","minimal.set","C"
"6102","3000",-0.771637408918929,"ipw","minimal.set","C"
"6103","3000",-0.415910446706472,"t-learner","minimal.set","C"
"6104","3000",-0.565695051215277,"aipw","minimal.set","C"
"6105","3000",0.866440275950445,"tmle","minimal.set","C"
"6106","3000",0.307703709408923,"causal.forest","all.covariates.wrong","D"
"6107","3000",NA,"ipw","all.covariates.wrong","D"
"6108","3000",0.722975691928687,"t-learner","all.covariates.wrong","D"
"6109","3000",NA,"aipw","all.covariates.wrong","D"
"6110","3000",0.232959489687834,"tmle","all.covariates.wrong","D"
"6111","3000",0.310362920269033,"causal.forest","all.covariates.correct","D"
"6112","3000",1.1201275384824,"ipw","all.covariates.correct","D"
"6113","3000",0.727088010805353,"t-learner","all.covariates.correct","D"
"6114","3000",0.598691965146718,"aipw","all.covariates.correct","D"
"6115","3000",0.256954204851721,"tmle","all.covariates.correct","D"
"6116","3000",0.208248565137053,"causal.forest","minimal.set","D"
"6117","3000",NA,"ipw","minimal.set","D"
"6118","3000",0.717357486113366,"t-learner","minimal.set","D"
"6119","3000",NA,"aipw","minimal.set","D"
"6120","3000",0.265824753418008,"tmle","minimal.set","D"
"6121","3000",0.523339353093498,"causal.forest","all.covariates.wrong","A"
"6122","3000",1.30898339225006,"ipw","all.covariates.wrong","A"
"6123","3000",0.805483338125416,"t-learner","all.covariates.wrong","A"
"6124","3000",0.753865348940496,"aipw","all.covariates.wrong","A"
"6125","3000",0.545136128050554,"tmle","all.covariates.wrong","A"
"6126","3000",0.528220368587275,"causal.forest","all.covariates.correct","A"
"6127","3000",1.33232220589183,"ipw","all.covariates.correct","A"
"6128","3000",0.807802408206722,"t-learner","all.covariates.correct","A"
"6129","3000",0.783105296878681,"aipw","all.covariates.correct","A"
"6130","3000",0.567298883255195,"tmle","all.covariates.correct","A"
"6131","3000",0.498857902967751,"causal.forest","minimal.set","A"
"6132","3000",NA,"ipw","minimal.set","A"
"6133","3000",0.802878529016506,"t-learner","minimal.set","A"
"6134","3000",NA,"aipw","minimal.set","A"
"6135","3000",0.552392517456018,"tmle","minimal.set","A"
"6136","3000",0.802406551551242,"causal.forest","all.covariates.wrong","B"
"6137","3000",0.835007070820647,"ipw","all.covariates.wrong","B"
"6138","3000",0.831156224770654,"t-learner","all.covariates.wrong","B"
"6139","3000",0.821089210804847,"aipw","all.covariates.wrong","B"
"6140","3000",0.842434237914477,"tmle","all.covariates.wrong","B"
"6141","3000",0.797527649193913,"causal.forest","all.covariates.correct","B"
"6142","3000",0.835499415677564,"ipw","all.covariates.correct","B"
"6143","3000",0.837659542516454,"t-learner","all.covariates.correct","B"
"6144","3000",0.827380087654893,"aipw","all.covariates.correct","B"
"6145","3000",0.844932981429407,"tmle","all.covariates.correct","B"
"6146","3000",0.822619400097435,"causal.forest","minimal.set","B"
"6147","3000",0.859011480620711,"ipw","minimal.set","B"
"6148","3000",0.838792039578286,"t-learner","minimal.set","B"
"6149","3000",0.825685209613997,"aipw","minimal.set","B"
"6150","3000",0.821201820336786,"tmle","minimal.set","B"
"6151","3000",0.749852782427393,"causal.forest","all.covariates.wrong","C"
"6152","3000",-0.152399201634785,"ipw","all.covariates.wrong","C"
"6153","3000",-0.230079916348553,"t-learner","all.covariates.wrong","C"
"6154","3000",-0.166624004107447,"aipw","all.covariates.wrong","C"
"6155","3000",0.971748177955084,"tmle","all.covariates.wrong","C"
"6156","3000",0.826974327021279,"causal.forest","all.covariates.correct","C"
"6157","3000",-0.214206056475413,"ipw","all.covariates.correct","C"
"6158","3000",-0.229828742489641,"t-learner","all.covariates.correct","C"
"6159","3000",-0.222534766928978,"aipw","all.covariates.correct","C"
"6160","3000",0.986254190478025,"tmle","all.covariates.correct","C"
"6161","3000",0.908426767502129,"causal.forest","minimal.set","C"
"6162","3000",-0.0323065609203262,"ipw","minimal.set","C"
"6163","3000",-0.241482104781518,"t-learner","minimal.set","C"
"6164","3000",-0.308298817817684,"aipw","minimal.set","C"
"6165","3000",0.904301415459179,"tmle","minimal.set","C"
"6166","3000",0.176035380218394,"causal.forest","all.covariates.wrong","D"
"6167","3000",1.22656528181947,"ipw","all.covariates.wrong","D"
"6168","3000",0.570586288766488,"t-learner","all.covariates.wrong","D"
"6169","3000",0.552169165731258,"aipw","all.covariates.wrong","D"
"6170","3000",0.121916627345342,"tmle","all.covariates.wrong","D"
"6171","3000",0.188242947482886,"causal.forest","all.covariates.correct","D"
"6172","3000",NA,"ipw","all.covariates.correct","D"
"6173","3000",0.573817708755966,"t-learner","all.covariates.correct","D"
"6174","3000",NA,"aipw","all.covariates.correct","D"
"6175","3000",0.150348836766351,"tmle","all.covariates.correct","D"
"6176","3000",0.113660791584913,"causal.forest","minimal.set","D"
"6177","3000",NA,"ipw","minimal.set","D"
"6178","3000",0.55976401396743,"t-learner","minimal.set","D"
"6179","3000",NA,"aipw","minimal.set","D"
"6180","3000",0.140402573829512,"tmle","minimal.set","D"
"6181","3000",0.521118700062096,"causal.forest","all.covariates.wrong","A"
"6182","3000",1.25159140287514,"ipw","all.covariates.wrong","A"
"6183","3000",0.812238092575501,"t-learner","all.covariates.wrong","A"
"6184","3000",0.788644079260032,"aipw","all.covariates.wrong","A"
"6185","3000",0.544668706332551,"tmle","all.covariates.wrong","A"
"6186","3000",0.519085250062414,"causal.forest","all.covariates.correct","A"
"6187","3000",1.29262957841228,"ipw","all.covariates.correct","A"
"6188","3000",0.806544895175101,"t-learner","all.covariates.correct","A"
"6189","3000",0.791234032972304,"aipw","all.covariates.correct","A"
"6190","3000",0.556010173099235,"tmle","all.covariates.correct","A"
"6191","3000",0.499270845637332,"causal.forest","minimal.set","A"
"6192","3000",2.22584012948045,"ipw","minimal.set","A"
"6193","3000",0.798710546152964,"t-learner","minimal.set","A"
"6194","3000",0.794325841290756,"aipw","minimal.set","A"
"6195","3000",0.548089866046872,"tmle","minimal.set","A"
"6196","3000",0.792390951557033,"causal.forest","all.covariates.wrong","B"
"6197","3000",0.786052429043921,"ipw","all.covariates.wrong","B"
"6198","3000",0.784828737556502,"t-learner","all.covariates.wrong","B"
"6199","3000",0.745227023028958,"aipw","all.covariates.wrong","B"
"6200","3000",0.793321576512586,"tmle","all.covariates.wrong","B"
"6201","3000",0.802129326116195,"causal.forest","all.covariates.correct","B"
"6202","3000",0.782925866280442,"ipw","all.covariates.correct","B"
"6203","3000",0.783306795313557,"t-learner","all.covariates.correct","B"
"6204","3000",0.751865252278279,"aipw","all.covariates.correct","B"
"6205","3000",0.791956686709801,"tmle","all.covariates.correct","B"
"6206","3000",0.767929236260074,"causal.forest","minimal.set","B"
"6207","3000",0.801432300962927,"ipw","minimal.set","B"
"6208","3000",0.780675782096065,"t-learner","minimal.set","B"
"6209","3000",0.764324533666848,"aipw","minimal.set","B"
"6210","3000",0.787021829389553,"tmle","minimal.set","B"
"6211","3000",0.715980809924037,"causal.forest","all.covariates.wrong","C"
"6212","3000",-0.528045285934501,"ipw","all.covariates.wrong","C"
"6213","3000",-0.339878518556224,"t-learner","all.covariates.wrong","C"
"6214","3000",-0.329861138919142,"aipw","all.covariates.wrong","C"
"6215","3000",0.901371911581848,"tmle","all.covariates.wrong","C"
"6216","3000",0.803390059312122,"causal.forest","all.covariates.correct","C"
"6217","3000",-0.381593231012818,"ipw","all.covariates.correct","C"
"6218","3000",-0.3481265674152,"t-learner","all.covariates.correct","C"
"6219","3000",-0.342457321229757,"aipw","all.covariates.correct","C"
"6220","3000",0.965011579843442,"tmle","all.covariates.correct","C"
"6221","3000",0.911314256432837,"causal.forest","minimal.set","C"
"6222","3000",-0.523437765513283,"ipw","minimal.set","C"
"6223","3000",-0.344184479618476,"t-learner","minimal.set","C"
"6224","3000",-0.410413229100108,"aipw","minimal.set","C"
"6225","3000",0.903760222096497,"tmle","minimal.set","C"
"6226","3000",0.229479783077496,"causal.forest","all.covariates.wrong","D"
"6227","3000",1.09186091149676,"ipw","all.covariates.wrong","D"
"6228","3000",0.657040213261891,"t-learner","all.covariates.wrong","D"
"6229","3000",0.773264580501227,"aipw","all.covariates.wrong","D"
"6230","3000",0.171560599115021,"tmle","all.covariates.wrong","D"
"6231","3000",0.230021251838194,"causal.forest","all.covariates.correct","D"
"6232","3000",1.22082557244606,"ipw","all.covariates.correct","D"
"6233","3000",0.656378439945305,"t-learner","all.covariates.correct","D"
"6234","3000",0.853297289366276,"aipw","all.covariates.correct","D"
"6235","3000",0.186648670740617,"tmle","all.covariates.correct","D"
"6236","3000",0.154651844869015,"causal.forest","minimal.set","D"
"6237","3000",NA,"ipw","minimal.set","D"
"6238","3000",0.677229177595894,"t-learner","minimal.set","D"
"6239","3000",NA,"aipw","minimal.set","D"
"6240","3000",0.184780674067526,"tmle","minimal.set","D"
"6241","3000",0.507735083241527,"causal.forest","all.covariates.wrong","A"
"6242","3000",1.2707498876141,"ipw","all.covariates.wrong","A"
"6243","3000",0.779809894113342,"t-learner","all.covariates.wrong","A"
"6244","3000",0.761262012929071,"aipw","all.covariates.wrong","A"
"6245","3000",0.526035546477847,"tmle","all.covariates.wrong","A"
"6246","3000",0.516919964252768,"causal.forest","all.covariates.correct","A"
"6247","3000",1.26664636235597,"ipw","all.covariates.correct","A"
"6248","3000",0.78297067597167,"t-learner","all.covariates.correct","A"
"6249","3000",0.770827797305981,"aipw","all.covariates.correct","A"
"6250","3000",0.545202455334942,"tmle","all.covariates.correct","A"
"6251","3000",0.490946192088627,"causal.forest","minimal.set","A"
"6252","3000",1.92763425962707,"ipw","minimal.set","A"
"6253","3000",0.783025225422122,"t-learner","minimal.set","A"
"6254","3000",0.692232263564396,"aipw","minimal.set","A"
"6255","3000",0.545950490041515,"tmle","minimal.set","A"
"6256","3000",0.80524882842425,"causal.forest","all.covariates.wrong","B"
"6257","3000",0.781987198759358,"ipw","all.covariates.wrong","B"
"6258","3000",0.779050782796998,"t-learner","all.covariates.wrong","B"
"6259","3000",0.785011772636126,"aipw","all.covariates.wrong","B"
"6260","3000",0.785960998883235,"tmle","all.covariates.wrong","B"
"6261","3000",0.802461911989429,"causal.forest","all.covariates.correct","B"
"6262","3000",0.796074633725302,"ipw","all.covariates.correct","B"
"6263","3000",0.779854167786999,"t-learner","all.covariates.correct","B"
"6264","3000",0.790479909515627,"aipw","all.covariates.correct","B"
"6265","3000",0.784603624989749,"tmle","all.covariates.correct","B"
"6266","3000",0.795667200146724,"causal.forest","minimal.set","B"
"6267","3000",0.815476654088788,"ipw","minimal.set","B"
"6268","3000",0.774736536111508,"t-learner","minimal.set","B"
"6269","3000",0.802237614747885,"aipw","minimal.set","B"
"6270","3000",0.77504347910671,"tmle","minimal.set","B"
"6271","3000",0.672213238982463,"causal.forest","all.covariates.wrong","C"
"6272","3000",-0.408362365998958,"ipw","all.covariates.wrong","C"
"6273","3000",-0.336066884629707,"t-learner","all.covariates.wrong","C"
"6274","3000",-0.500883877169026,"aipw","all.covariates.wrong","C"
"6275","3000",1.01497016437601,"tmle","all.covariates.wrong","C"
"6276","3000",0.745456122257475,"causal.forest","all.covariates.correct","C"
"6277","3000",-0.326244928229271,"ipw","all.covariates.correct","C"
"6278","3000",-0.329191883059861,"t-learner","all.covariates.correct","C"
"6279","3000",-0.384220199602379,"aipw","all.covariates.correct","C"
"6280","3000",1.0084478383254,"tmle","all.covariates.correct","C"
"6281","3000",NA,"causal.forest","minimal.set","C"
"6282","3000",-0.17802946776763,"ipw","minimal.set","C"
"6283","3000",-0.310248530809618,"t-learner","minimal.set","C"
"6284","3000",-0.575927355743897,"aipw","minimal.set","C"
"6285","3000",0.92248426066813,"tmle","minimal.set","C"
"6286","3000",0.213224007826046,"causal.forest","all.covariates.wrong","D"
"6287","3000",1.02940980505657,"ipw","all.covariates.wrong","D"
"6288","3000",0.53096852364129,"t-learner","all.covariates.wrong","D"
