"","sample.size","estimate","estimator","subset","simulation"
"ipw1144","3000",0.791021002172408,"ipw","smart","B"
"t-learner1144","3000",0.789185279342311,"t-learner","smart","B"
"aipw1144","3000",0.756319319260944,"aipw","smart","B"
"ipw1145","3000",0.780733894878606,"ipw","minimal.set","B"
"t-learner1145","3000",0.798307685450944,"t-learner","minimal.set","B"
"aipw1145","3000",0.746857647858896,"aipw","minimal.set","B"
"ipw1146","3000",-0.540806676131776,"ipw","all.covariates","C"
"t-learner1146","3000",-0.417268045083742,"t-learner","all.covariates","C"
"aipw1146","3000",-0.446060749584434,"aipw","all.covariates","C"
"ipw1147","3000",-0.833566096898487,"ipw","smart","C"
"t-learner1147","3000",-0.410067875790698,"t-learner","smart","C"
"aipw1147","3000",-0.424821684283285,"aipw","smart","C"
"ipw1148","3000",NA,"ipw","minimal.set","C"
"t-learner1148","3000",-0.414923926706749,"t-learner","minimal.set","C"
"aipw1148","3000",NA,"aipw","minimal.set","C"
"ipw1149","3000",1.3016248420117,"ipw","all.covariates","D"
"t-learner1149","3000",0.650505738294293,"t-learner","all.covariates","D"
"aipw1149","3000",0.7819941321235,"aipw","all.covariates","D"
"ipw1150","3000",NA,"ipw","smart","D"
"t-learner1150","3000",0.665752580068878,"t-learner","smart","D"
"aipw1150","3000",NA,"aipw","smart","D"
"ipw1151","3000",NA,"ipw","minimal.set","D"
"t-learner1151","3000",0.659940885523687,"t-learner","minimal.set","D"
"aipw1151","3000",NA,"aipw","minimal.set","D"
"ipw1152","3000",1.39531816592275,"ipw","all.covariates","A"
"t-learner1152","3000",0.792827950012764,"t-learner","all.covariates","A"
"aipw1152","3000",0.798119278176556,"aipw","all.covariates","A"
"ipw1153","3000",1.53492608921609,"ipw","smart","A"
"t-learner1153","3000",0.791666225734562,"t-learner","smart","A"
"aipw1153","3000",0.774236816561654,"aipw","smart","A"
"ipw1154","3000",NA,"ipw","minimal.set","A"
"t-learner1154","3000",0.789963607942596,"t-learner","minimal.set","A"
"aipw1154","3000",NA,"aipw","minimal.set","A"
"ipw1155","3000",0.79881802195794,"ipw","all.covariates","B"
"t-learner1155","3000",0.807463489336499,"t-learner","all.covariates","B"
"aipw1155","3000",0.812647285611707,"aipw","all.covariates","B"
"ipw1156","3000",0.820591539037725,"ipw","smart","B"
"t-learner1156","3000",0.813493943983327,"t-learner","smart","B"
"aipw1156","3000",0.820386393050771,"aipw","smart","B"
"ipw1157","3000",0.833533180787619,"ipw","minimal.set","B"
"t-learner1157","3000",0.818843217702474,"t-learner","minimal.set","B"
"aipw1157","3000",0.835584521150662,"aipw","minimal.set","B"
"ipw1158","3000",-0.572186554720303,"ipw","all.covariates","C"
"t-learner1158","3000",-0.435412066195504,"t-learner","all.covariates","C"
"aipw1158","3000",-0.396077189398858,"aipw","all.covariates","C"
"ipw1159","3000",-0.652125109134404,"ipw","smart","C"
"t-learner1159","3000",-0.434144182327008,"t-learner","smart","C"
"aipw1159","3000",-0.444870553344011,"aipw","smart","C"
"ipw1160","3000",-Inf,"ipw","minimal.set","C"
"t-learner1160","3000",-0.429302001712295,"t-learner","minimal.set","C"
"aipw1160","3000",-Inf,"aipw","minimal.set","C"
"ipw1161","3000",1.10721248617675,"ipw","all.covariates","D"
"t-learner1161","3000",0.642022418628129,"t-learner","all.covariates","D"
"aipw1161","3000",0.687629765865504,"aipw","all.covariates","D"
"ipw1162","3000",NA,"ipw","smart","D"
"t-learner1162","3000",0.641746693016815,"t-learner","smart","D"
"aipw1162","3000",NA,"aipw","smart","D"
"ipw1163","3000",NA,"ipw","minimal.set","D"
"t-learner1163","3000",0.646473852995497,"t-learner","minimal.set","D"
"aipw1163","3000",NA,"aipw","minimal.set","D"
"ipw1164","3000",1.15655747355159,"ipw","all.covariates","A"
"t-learner1164","3000",0.769921181751127,"t-learner","all.covariates","A"
"aipw1164","3000",0.766207612188125,"aipw","all.covariates","A"
"ipw1165","3000",1.25601778799465,"ipw","smart","A"
"t-learner1165","3000",0.775519815382517,"t-learner","smart","A"
"aipw1165","3000",0.782371451949445,"aipw","smart","A"
"ipw1166","3000",NA,"ipw","minimal.set","A"
"t-learner1166","3000",0.774788414332422,"t-learner","minimal.set","A"
"aipw1166","3000",NA,"aipw","minimal.set","A"
"ipw1167","3000",0.832176689374387,"ipw","all.covariates","B"
"t-learner1167","3000",0.80632922397817,"t-learner","all.covariates","B"
"aipw1167","3000",0.78728311021066,"aipw","all.covariates","B"
"ipw1168","3000",0.804832763311703,"ipw","smart","B"
"t-learner1168","3000",0.805942715850261,"t-learner","smart","B"
"aipw1168","3000",0.797494059651802,"aipw","smart","B"
"ipw1169","3000",0.81330478303062,"ipw","minimal.set","B"
"t-learner1169","3000",0.812770399047011,"t-learner","minimal.set","B"
"aipw1169","3000",0.785339501519887,"aipw","minimal.set","B"
"ipw1170","3000",-0.336620606471067,"ipw","all.covariates","C"
"t-learner1170","3000",-0.2819593031892,"t-learner","all.covariates","C"
"aipw1170","3000",-0.208860895887853,"aipw","all.covariates","C"
"ipw1171","3000",-0.367508129648459,"ipw","smart","C"
"t-learner1171","3000",-0.30390927818407,"t-learner","smart","C"
"aipw1171","3000",-0.397324478593147,"aipw","smart","C"
"ipw1172","3000",-0.358556330196727,"ipw","minimal.set","C"
"t-learner1172","3000",-0.289795927719784,"t-learner","minimal.set","C"
"aipw1172","3000",-0.605975089371361,"aipw","minimal.set","C"
"ipw1173","3000",0.849232037780069,"ipw","all.covariates","D"
"t-learner1173","3000",0.468982825388566,"t-learner","all.covariates","D"
"aipw1173","3000",0.335605048117074,"aipw","all.covariates","D"
"ipw1174","3000",NA,"ipw","smart","D"
"t-learner1174","3000",0.469197979630875,"t-learner","smart","D"
"aipw1174","3000",NA,"aipw","smart","D"
"ipw1175","3000",NA,"ipw","minimal.set","D"
"t-learner1175","3000",0.486673193681376,"t-learner","minimal.set","D"
"aipw1175","3000",NA,"aipw","minimal.set","D"
"ipw1176","3000",1.30767935087139,"ipw","all.covariates","A"
"t-learner1176","3000",0.763543729681634,"t-learner","all.covariates","A"
"aipw1176","3000",0.794308255925503,"aipw","all.covariates","A"
"ipw1177","3000",1.68377104934801,"ipw","smart","A"
"t-learner1177","3000",0.759322001841923,"t-learner","smart","A"
"aipw1177","3000",0.807482910438421,"aipw","smart","A"
"ipw1178","3000",2.4145942701421,"ipw","minimal.set","A"
"t-learner1178","3000",0.764794145460075,"t-learner","minimal.set","A"
"aipw1178","3000",0.807540081047118,"aipw","minimal.set","A"
"ipw1179","3000",0.793118784403513,"ipw","all.covariates","B"
"t-learner1179","3000",0.781253192050368,"t-learner","all.covariates","B"
"aipw1179","3000",0.780311758041878,"aipw","all.covariates","B"
"ipw1180","3000",0.791025159377479,"ipw","smart","B"
"t-learner1180","3000",0.769382742689619,"t-learner","smart","B"
"aipw1180","3000",0.783972876216582,"aipw","smart","B"
"ipw1181","3000",0.788721877098863,"ipw","minimal.set","B"
"t-learner1181","3000",0.774423253727897,"t-learner","minimal.set","B"
"aipw1181","3000",0.773763672619294,"aipw","minimal.set","B"
"ipw1182","3000",-0.601314364419899,"ipw","all.covariates","C"
"t-learner1182","3000",-0.285328166336118,"t-learner","all.covariates","C"
"aipw1182","3000",-0.391059513011723,"aipw","all.covariates","C"
"ipw1183","3000",-0.231336970610196,"ipw","smart","C"
"t-learner1183","3000",-0.33985746042788,"t-learner","smart","C"
"aipw1183","3000",-0.354000550304959,"aipw","smart","C"
"ipw1184","3000",0.205694054366853,"ipw","minimal.set","C"
"t-learner1184","3000",-0.331012008618793,"t-learner","minimal.set","C"
"aipw1184","3000",-0.229181993115923,"aipw","minimal.set","C"
"ipw1185","3000",1.03626125565723,"ipw","all.covariates","D"
"t-learner1185","3000",0.553381722367177,"t-learner","all.covariates","D"
"aipw1185","3000",0.369793636602236,"aipw","all.covariates","D"
"ipw1186","3000",NA,"ipw","smart","D"
"t-learner1186","3000",0.558549432192565,"t-learner","smart","D"
"aipw1186","3000",NA,"aipw","smart","D"
"ipw1187","3000",NA,"ipw","minimal.set","D"
"t-learner1187","3000",0.552660354166868,"t-learner","minimal.set","D"
"aipw1187","3000",NA,"aipw","minimal.set","D"
"ipw1188","3000",1.40549418112896,"ipw","all.covariates","A"
"t-learner1188","3000",0.803116194856607,"t-learner","all.covariates","A"
"aipw1188","3000",0.818874445158985,"aipw","all.covariates","A"
"ipw1189","3000",1.63359922080314,"ipw","smart","A"
"t-learner1189","3000",0.802386803725885,"t-learner","smart","A"
"aipw1189","3000",0.793542455091619,"aipw","smart","A"
"ipw1190","3000",2.75327401462239,"ipw","minimal.set","A"
"t-learner1190","3000",0.801493974080642,"t-learner","minimal.set","A"
"aipw1190","3000",0.789026850529116,"aipw","minimal.set","A"
"ipw1191","3000",0.720977520019903,"ipw","all.covariates","B"
"t-learner1191","3000",0.741741651997196,"t-learner","all.covariates","B"
"aipw1191","3000",0.733078850743766,"aipw","all.covariates","B"
"ipw1192","3000",0.734425878793403,"ipw","smart","B"
"t-learner1192","3000",0.73779912529246,"t-learner","smart","B"
"aipw1192","3000",0.728141112463262,"aipw","smart","B"
"ipw1193","3000",0.750621410186928,"ipw","minimal.set","B"
"t-learner1193","3000",0.746196882371304,"t-learner","minimal.set","B"
"aipw1193","3000",0.740429043219604,"aipw","minimal.set","B"
"ipw1194","3000",-0.191303568028824,"ipw","all.covariates","C"
"t-learner1194","3000",-0.1572847463997,"t-learner","all.covariates","C"
"aipw1194","3000",-0.136686760843909,"aipw","all.covariates","C"
"ipw1195","3000",-0.248831192067055,"ipw","smart","C"
"t-learner1195","3000",-0.167736963433719,"t-learner","smart","C"
"aipw1195","3000",-0.109343742243684,"aipw","smart","C"
"ipw1196","3000",-0.639562375464482,"ipw","minimal.set","C"
"t-learner1196","3000",-0.157555256093005,"t-learner","minimal.set","C"
"aipw1196","3000",-0.000303046746290609,"aipw","minimal.set","C"
"ipw1197","3000",1.44788712320391,"ipw","all.covariates","D"
"t-learner1197","3000",0.693521278441039,"t-learner","all.covariates","D"
"aipw1197","3000",0.813594963802753,"aipw","all.covariates","D"
"ipw1198","3000",NA,"ipw","smart","D"
"t-learner1198","3000",0.680137344515644,"t-learner","smart","D"
"aipw1198","3000",NA,"aipw","smart","D"
"ipw1199","3000",NA,"ipw","minimal.set","D"
"t-learner1199","3000",0.692668080313524,"t-learner","minimal.set","D"
"aipw1199","3000",NA,"aipw","minimal.set","D"
"ipw1200","3000",1.20465728808017,"ipw","all.covariates","A"
"t-learner1200","3000",0.80392071797923,"t-learner","all.covariates","A"
"aipw1200","3000",0.772687407640571,"aipw","all.covariates","A"
"ipw1201","3000",1.41310402446056,"ipw","smart","A"
"t-learner1201","3000",0.798123507132768,"t-learner","smart","A"
"aipw1201","3000",0.786126811898236,"aipw","smart","A"
"ipw1202","3000",1.78901135662651,"ipw","minimal.set","A"
"t-learner1202","3000",0.807106042118484,"t-learner","minimal.set","A"
"aipw1202","3000",0.817753317326165,"aipw","minimal.set","A"
"ipw1203","3000",0.790826690936309,"ipw","all.covariates","B"
"t-learner1203","3000",0.769080785578286,"t-learner","all.covariates","B"
"aipw1203","3000",0.759115935344932,"aipw","all.covariates","B"
"ipw1204","3000",0.793295195804837,"ipw","smart","B"
"t-learner1204","3000",0.779680462282329,"t-learner","smart","B"
"aipw1204","3000",0.758630478818135,"aipw","smart","B"
"ipw1205","3000",0.788956066364914,"ipw","minimal.set","B"
"t-learner1205","3000",0.773765002578123,"t-learner","minimal.set","B"
"aipw1205","3000",0.763658135204059,"aipw","minimal.set","B"
"ipw1206","3000",-0.325006457504013,"ipw","all.covariates","C"
"t-learner1206","3000",-0.357566297557685,"t-learner","all.covariates","C"
"aipw1206","3000",-0.357545268561464,"aipw","all.covariates","C"
"ipw1207","3000",-0.408591622929365,"ipw","smart","C"
"t-learner1207","3000",-0.354561378254386,"t-learner","smart","C"
"aipw1207","3000",-0.371780238141889,"aipw","smart","C"
"ipw1208","3000",-0.337946450044565,"ipw","minimal.set","C"
"t-learner1208","3000",-0.326572139006696,"t-learner","minimal.set","C"
"aipw1208","3000",-0.336417991474883,"aipw","minimal.set","C"
"ipw1209","3000",1.07462039231265,"ipw","all.covariates","D"
"t-learner1209","3000",0.588567913963293,"t-learner","all.covariates","D"
"aipw1209","3000",0.456164537706381,"aipw","all.covariates","D"
"ipw1210","3000",NA,"ipw","smart","D"
"t-learner1210","3000",0.579497513033614,"t-learner","smart","D"
"aipw1210","3000",NA,"aipw","smart","D"
"ipw1211","3000",NA,"ipw","minimal.set","D"
"t-learner1211","3000",0.578653213708056,"t-learner","minimal.set","D"
"aipw1211","3000",NA,"aipw","minimal.set","D"
"ipw1212","3000",1.28530200575275,"ipw","all.covariates","A"
"t-learner1212","3000",0.825671128175301,"t-learner","all.covariates","A"
"aipw1212","3000",0.819656983268496,"aipw","all.covariates","A"
"ipw1213","3000",1.52155420666333,"ipw","smart","A"
"t-learner1213","3000",0.827361205774711,"t-learner","smart","A"
"aipw1213","3000",0.822518888277457,"aipw","smart","A"
"ipw1214","3000",NA,"ipw","minimal.set","A"
"t-learner1214","3000",0.823820027785899,"t-learner","minimal.set","A"
"aipw1214","3000",NA,"aipw","minimal.set","A"
"ipw1215","3000",0.839187093820421,"ipw","all.covariates","B"
"t-learner1215","3000",0.812785025693044,"t-learner","all.covariates","B"
"aipw1215","3000",0.803975817371821,"aipw","all.covariates","B"
"ipw1216","3000",0.818805573203073,"ipw","smart","B"
"t-learner1216","3000",0.817942763602031,"t-learner","smart","B"
"aipw1216","3000",0.792667906890917,"aipw","smart","B"
"ipw1217","3000",0.840894976890128,"ipw","minimal.set","B"
"t-learner1217","3000",0.8280802646553,"t-learner","minimal.set","B"
"aipw1217","3000",0.784709144186436,"aipw","minimal.set","B"
"ipw1218","3000",-0.642596673090807,"ipw","all.covariates","C"
"t-learner1218","3000",-0.401143803259223,"t-learner","all.covariates","C"
"aipw1218","3000",-0.472480154298756,"aipw","all.covariates","C"
"ipw1219","3000",-0.432227991347911,"ipw","smart","C"
"t-learner1219","3000",-0.401881695930262,"t-learner","smart","C"
"aipw1219","3000",-0.429176147346645,"aipw","smart","C"
"ipw1220","3000",-0.380206236626608,"ipw","minimal.set","C"
"t-learner1220","3000",-0.39097043055157,"t-learner","minimal.set","C"
"aipw1220","3000",-0.579665935621099,"aipw","minimal.set","C"
"ipw1221","3000",1.2694530315587,"ipw","all.covariates","D"
"t-learner1221","3000",0.663250083237657,"t-learner","all.covariates","D"
"aipw1221","3000",0.6650609784645,"aipw","all.covariates","D"
"ipw1222","3000",NA,"ipw","smart","D"
"t-learner1222","3000",0.685322698812536,"t-learner","smart","D"
"aipw1222","3000",NA,"aipw","smart","D"
"ipw1223","3000",NA,"ipw","minimal.set","D"
"t-learner1223","3000",0.686064408000627,"t-learner","minimal.set","D"
"aipw1223","3000",NA,"aipw","minimal.set","D"
"ipw1224","3000",1.34743540085338,"ipw","all.covariates","A"
"t-learner1224","3000",0.773133960252198,"t-learner","all.covariates","A"
"aipw1224","3000",0.768682022939128,"aipw","all.covariates","A"
"ipw1225","3000",1.59837903606412,"ipw","smart","A"
"t-learner1225","3000",0.769267462980681,"t-learner","smart","A"
"aipw1225","3000",0.747737206096249,"aipw","smart","A"
"ipw1226","3000",2.36049887401206,"ipw","minimal.set","A"
"t-learner1226","3000",0.770283570805393,"t-learner","minimal.set","A"
"aipw1226","3000",0.774547207691272,"aipw","minimal.set","A"
"ipw1227","3000",0.743052062330033,"ipw","all.covariates","B"
"t-learner1227","3000",0.753987697930974,"t-learner","all.covariates","B"
"aipw1227","3000",0.772637975063839,"aipw","all.covariates","B"
"ipw1228","3000",0.778989490743707,"ipw","smart","B"
"t-learner1228","3000",0.729942495106219,"t-learner","smart","B"
"aipw1228","3000",0.791798272892214,"aipw","smart","B"
"ipw1229","3000",0.776555789335788,"ipw","minimal.set","B"
"t-learner1229","3000",0.746712447268074,"t-learner","minimal.set","B"
"aipw1229","3000",0.797500750550375,"aipw","minimal.set","B"
"ipw1230","3000",-0.296450728740798,"ipw","all.covariates","C"
"t-learner1230","3000",-0.24889956961281,"t-learner","all.covariates","C"
"aipw1230","3000",-0.296503528158534,"aipw","all.covariates","C"
"ipw1231","3000",-0.500539084157182,"ipw","smart","C"
"t-learner1231","3000",-0.245250696312199,"t-learner","smart","C"
"aipw1231","3000",-0.398462668174777,"aipw","smart","C"
"ipw1232","3000",-0.764569736273308,"ipw","minimal.set","C"
"t-learner1232","3000",-0.243304290327585,"t-learner","minimal.set","C"
"aipw1232","3000",-0.560616448359498,"aipw","minimal.set","C"
"ipw1233","3000",0.873363236471023,"ipw","all.covariates","D"
"t-learner1233","3000",0.602156858175377,"t-learner","all.covariates","D"
"aipw1233","3000",0.520221521295606,"aipw","all.covariates","D"
"ipw1234","3000",NA,"ipw","smart","D"
"t-learner1234","3000",0.625460799331053,"t-learner","smart","D"
"aipw1234","3000",NA,"aipw","smart","D"
"ipw1235","3000",NA,"ipw","minimal.set","D"
"t-learner1235","3000",0.632725040440324,"t-learner","minimal.set","D"
"aipw1235","3000",NA,"aipw","minimal.set","D"
"ipw1236","3000",1.2160148912263,"ipw","all.covariates","A"
"t-learner1236","3000",0.777311217057752,"t-learner","all.covariates","A"
"aipw1236","3000",0.788196514243666,"aipw","all.covariates","A"
"ipw1237","3000",1.42011734182003,"ipw","smart","A"
"t-learner1237","3000",0.779465489725841,"t-learner","smart","A"
"aipw1237","3000",0.77785136254767,"aipw","smart","A"
"ipw1238","3000",2.07259316721027,"ipw","minimal.set","A"
"t-learner1238","3000",0.776884556592017,"t-learner","minimal.set","A"
"aipw1238","3000",0.745735771322658,"aipw","minimal.set","A"
"ipw1239","3000",0.881972448440713,"ipw","all.covariates","B"
"t-learner1239","3000",0.852210451716281,"t-learner","all.covariates","B"
"aipw1239","3000",0.86594577511419,"aipw","all.covariates","B"
"ipw1240","3000",0.86523344230612,"ipw","smart","B"
"t-learner1240","3000",0.863834410122684,"t-learner","smart","B"
"aipw1240","3000",0.829258158581413,"aipw","smart","B"
"ipw1241","3000",0.902946094422135,"ipw","minimal.set","B"
"t-learner1241","3000",0.852786142619599,"t-learner","minimal.set","B"
"aipw1241","3000",0.834857122566314,"aipw","minimal.set","B"
"ipw1242","3000",-0.244336864397786,"ipw","all.covariates","C"
"t-learner1242","3000",-0.270203059822815,"t-learner","all.covariates","C"
"aipw1242","3000",-0.209429821225086,"aipw","all.covariates","C"
"ipw1243","3000",-0.206361562194681,"ipw","smart","C"
"t-learner1243","3000",-0.250549554271597,"t-learner","smart","C"
"aipw1243","3000",-0.266335039399898,"aipw","smart","C"
"ipw1244","3000",0.0376140753170685,"ipw","minimal.set","C"
"t-learner1244","3000",-0.291273936331646,"t-learner","minimal.set","C"
"aipw1244","3000",-0.376248978790396,"aipw","minimal.set","C"
"ipw1245","3000",0.960977412846149,"ipw","all.covariates","D"
"t-learner1245","3000",0.613500297516108,"t-learner","all.covariates","D"
"aipw1245","3000",0.455595683409289,"aipw","all.covariates","D"
"ipw1246","3000",NA,"ipw","smart","D"
"t-learner1246","3000",0.61678013391768,"t-learner","smart","D"
"aipw1246","3000",NA,"aipw","smart","D"
"ipw1247","3000",NA,"ipw","minimal.set","D"
"t-learner1247","3000",0.610540619008372,"t-learner","minimal.set","D"
"aipw1247","3000",NA,"aipw","minimal.set","D"
"ipw1248","3000",1.62392896569817,"ipw","all.covariates","A"
"t-learner1248","3000",0.850889398988316,"t-learner","all.covariates","A"
"aipw1248","3000",0.874384763043388,"aipw","all.covariates","A"
"ipw1249","3000",2.15032997872801,"ipw","smart","A"
"t-learner1249","3000",0.850809434701431,"t-learner","smart","A"
"aipw1249","3000",0.876280968468167,"aipw","smart","A"
"ipw1250","3000",NA,"ipw","minimal.set","A"
"t-learner1250","3000",0.845622813811099,"t-learner","minimal.set","A"
"aipw1250","3000",NA,"aipw","minimal.set","A"
"ipw1251","3000",0.824963015901299,"ipw","all.covariates","B"
"t-learner1251","3000",0.825900815928386,"t-learner","all.covariates","B"
"aipw1251","3000",0.848011961074337,"aipw","all.covariates","B"
"ipw1252","3000",0.856857354304982,"ipw","smart","B"
"t-learner1252","3000",0.830223485599706,"t-learner","smart","B"
"aipw1252","3000",0.847898910062913,"aipw","smart","B"
"ipw1253","3000",0.835549256779665,"ipw","minimal.set","B"
"t-learner1253","3000",0.830080097528657,"t-learner","minimal.set","B"
"aipw1253","3000",0.825955289844598,"aipw","minimal.set","B"
"ipw1254","3000",-0.303621403907689,"ipw","all.covariates","C"
"t-learner1254","3000",-0.291311460034791,"t-learner","all.covariates","C"
"aipw1254","3000",-0.216481894018964,"aipw","all.covariates","C"
"ipw1255","3000",-0.281612826834605,"ipw","smart","C"
"t-learner1255","3000",-0.315298838366386,"t-learner","smart","C"
"aipw1255","3000",-0.270944461261334,"aipw","smart","C"
"ipw1256","3000",0.137535922080107,"ipw","minimal.set","C"
"t-learner1256","3000",-0.335142950993724,"t-learner","minimal.set","C"
"aipw1256","3000",-0.0613487810154898,"aipw","minimal.set","C"
"ipw1257","3000",NA,"ipw","all.covariates","D"
"t-learner1257","3000",0.628227034031495,"t-learner","all.covariates","D"
"aipw1257","3000",NA,"aipw","all.covariates","D"
"ipw1258","3000",NA,"ipw","smart","D"
"t-learner1258","3000",0.611816482090338,"t-learner","smart","D"
"aipw1258","3000",NA,"aipw","smart","D"
"ipw1259","3000",NA,"ipw","minimal.set","D"
"t-learner1259","3000",0.618617833051525,"t-learner","minimal.set","D"
"aipw1259","3000",NA,"aipw","minimal.set","D"
"ipw1260","3000",1.24024004986559,"ipw","all.covariates","A"
"t-learner1260","3000",0.812431026094222,"t-learner","all.covariates","A"
"aipw1260","3000",0.804999159561583,"aipw","all.covariates","A"
"ipw1261","3000",1.46412870558274,"ipw","smart","A"
"t-learner1261","3000",0.811407066339062,"t-learner","smart","A"
"aipw1261","3000",0.854089574065807,"aipw","smart","A"
"ipw1262","3000",2.0728773561214,"ipw","minimal.set","A"
"t-learner1262","3000",0.814307107174177,"t-learner","minimal.set","A"
"aipw1262","3000",0.786957763723864,"aipw","minimal.set","A"
"ipw1263","3000",0.777112154586746,"ipw","all.covariates","B"
"t-learner1263","3000",0.785941441347547,"t-learner","all.covariates","B"
"aipw1263","3000",0.756067188466047,"aipw","all.covariates","B"
"ipw1264","3000",0.794391439335258,"ipw","smart","B"
"t-learner1264","3000",0.797477897403987,"t-learner","smart","B"
"aipw1264","3000",0.729491178740913,"aipw","smart","B"
"ipw1265","3000",0.810030579145942,"ipw","minimal.set","B"
"t-learner1265","3000",0.795471079421012,"t-learner","minimal.set","B"
"aipw1265","3000",0.726884523447394,"aipw","minimal.set","B"
"ipw1266","3000",-0.194210095978976,"ipw","all.covariates","C"
"t-learner1266","3000",-0.198212955817992,"t-learner","all.covariates","C"
"aipw1266","3000",-0.2733028490306,"aipw","all.covariates","C"
"ipw1267","3000",-0.317456729288816,"ipw","smart","C"
"t-learner1267","3000",-0.212344469007739,"t-learner","smart","C"
"aipw1267","3000",-0.174576169888407,"aipw","smart","C"
"ipw1268","3000",-0.382042430543151,"ipw","minimal.set","C"
"t-learner1268","3000",-0.172981654437705,"t-learner","minimal.set","C"
"aipw1268","3000",-0.00860954041125045,"aipw","minimal.set","C"
"ipw1269","3000",NA,"ipw","all.covariates","D"
"t-learner1269","3000",0.628156209216565,"t-learner","all.covariates","D"
"aipw1269","3000",NA,"aipw","all.covariates","D"
"ipw1270","3000",NA,"ipw","smart","D"
"t-learner1270","3000",0.643293040780808,"t-learner","smart","D"
"aipw1270","3000",NA,"aipw","smart","D"
"ipw1271","3000",NA,"ipw","minimal.set","D"
"t-learner1271","3000",0.629180665520702,"t-learner","minimal.set","D"
"aipw1271","3000",NA,"aipw","minimal.set","D"
"ipw1272","3000",1.23812320819084,"ipw","all.covariates","A"
"t-learner1272","3000",0.788566722354012,"t-learner","all.covariates","A"
"aipw1272","3000",0.777447334683911,"aipw","all.covariates","A"
"ipw1273","3000",1.54324547354253,"ipw","smart","A"
"t-learner1273","3000",0.782017487671958,"t-learner","smart","A"
"aipw1273","3000",0.781480812720264,"aipw","smart","A"
"ipw1274","3000",2.39250772447761,"ipw","minimal.set","A"
"t-learner1274","3000",0.781576644051086,"t-learner","minimal.set","A"
"aipw1274","3000",0.825193597928795,"aipw","minimal.set","A"
"ipw1275","3000",0.838334120836828,"ipw","all.covariates","B"
"t-learner1275","3000",0.835591222840388,"t-learner","all.covariates","B"
"aipw1275","3000",0.852381505249048,"aipw","all.covariates","B"
"ipw1276","3000",0.8347635257042,"ipw","smart","B"
"t-learner1276","3000",0.826606574739901,"t-learner","smart","B"
"aipw1276","3000",0.854088256731248,"aipw","smart","B"
"ipw1277","3000",0.840545342906684,"ipw","minimal.set","B"
"t-learner1277","3000",0.823668251159206,"t-learner","minimal.set","B"
"aipw1277","3000",0.846503434627454,"aipw","minimal.set","B"
"ipw1278","3000",-0.154786330488872,"ipw","all.covariates","C"
"t-learner1278","3000",-0.228371214906351,"t-learner","all.covariates","C"
"aipw1278","3000",-0.0148917906308997,"aipw","all.covariates","C"
"ipw1279","3000",-0.352123023147243,"ipw","smart","C"
"t-learner1279","3000",-0.245160629745492,"t-learner","smart","C"
"aipw1279","3000",-0.187061348265231,"aipw","smart","C"
"ipw1280","3000",-0.702571768344042,"ipw","minimal.set","C"
"t-learner1280","3000",-0.237155849433053,"t-learner","minimal.set","C"
"aipw1280","3000",-0.278188976147162,"aipw","minimal.set","C"
"ipw1281","3000",1.06625855777915,"ipw","all.covariates","D"
"t-learner1281","3000",0.584119003190893,"t-learner","all.covariates","D"
"aipw1281","3000",0.561611374477123,"aipw","all.covariates","D"
"ipw1282","3000",NA,"ipw","smart","D"
"t-learner1282","3000",0.59065658302651,"t-learner","smart","D"
"aipw1282","3000",NA,"aipw","smart","D"
"ipw1283","3000",NA,"ipw","minimal.set","D"
"t-learner1283","3000",0.589746263029449,"t-learner","minimal.set","D"
"aipw1283","3000",NA,"aipw","minimal.set","D"
"ipw1284","3000",1.30153493563766,"ipw","all.covariates","A"
"t-learner1284","3000",0.799149046515899,"t-learner","all.covariates","A"
"aipw1284","3000",0.780059628434935,"aipw","all.covariates","A"
"ipw1285","3000",1.38391038462333,"ipw","smart","A"
"t-learner1285","3000",0.794633610645709,"t-learner","smart","A"
"aipw1285","3000",0.804895405533045,"aipw","smart","A"
"ipw1286","3000",NA,"ipw","minimal.set","A"
"t-learner1286","3000",0.803192935595587,"t-learner","minimal.set","A"
"aipw1286","3000",NA,"aipw","minimal.set","A"
"ipw1287","3000",0.857387680060515,"ipw","all.covariates","B"
"t-learner1287","3000",0.858643715181884,"t-learner","all.covariates","B"
"aipw1287","3000",0.890575083874041,"aipw","all.covariates","B"
"ipw1288","3000",0.889271079459269,"ipw","smart","B"
"t-learner1288","3000",0.858028254588492,"t-learner","smart","B"
"aipw1288","3000",0.8868830221521,"aipw","smart","B"
"ipw1289","3000",0.859875988650591,"ipw","minimal.set","B"
"t-learner1289","3000",0.857408680122338,"t-learner","minimal.set","B"
"aipw1289","3000",0.86502447606492,"aipw","minimal.set","B"
"ipw1290","3000",-0.491243404481887,"ipw","all.covariates","C"
"t-learner1290","3000",-0.408008014118812,"t-learner","all.covariates","C"
"aipw1290","3000",-0.448581432361976,"aipw","all.covariates","C"
"ipw1291","3000",-0.42980492489735,"ipw","smart","C"
"t-learner1291","3000",-0.416902809033364,"t-learner","smart","C"
"aipw1291","3000",-0.359177805972036,"aipw","smart","C"
"ipw1292","3000",-0.565672049945722,"ipw","minimal.set","C"
"t-learner1292","3000",-0.419148589556204,"t-learner","minimal.set","C"
"aipw1292","3000",-0.303692730806527,"aipw","minimal.set","C"
"ipw1293","3000",0.943147870306039,"ipw","all.covariates","D"
